연번,평일주말,호선,역번호,역명,구분,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,0:00
13,평일,1,156,신설동,상행,2.6,7,8.4,13.6,13.6,13.6,16.6,18.2,20,21.2,25.3,22.6,33.8,51.8,27.6,18.8,23.4,25.2,18.1,0
14,평일,1,156,신설동,하행,8.6,19.2,37.8,55.2,37.2,24.5,17.2,21.8,20.4,21.1,20.2,23.3,21.4,22,10.3,8,6.7,6.4,4.8,0
15,평일,1,157,제기동,상행,3,6.1,7.2,11.4,10.8,10.4,12,14.6,16.5,19.2,21.2,21.5,31,52.6,28,18.4,22.6,23.6,17,0
16,평일,1,157,제기동,하행,8.3,17.6,37.4,53,34.2,24.8,15.3,22.5,19.6,20.4,19.4,21.5,18.9,17.4,9,7.2,6,5.8,5.1,0
17,평일,1,158,청량리,상행,2.6,3.6,5.8,8.7,8.4,8.2,9.4,12.3,14,16.2,18.2,21,26.4,46.2,24.8,16.9,19.2,21,15.2,0
18,평일,1,158,청량리,하행,8.1,18.1,39.8,49.8,33.2,23.8,14.2,17.6,18.6,14.4,15.8,17.4,17,14.8,8.2,6.3,5.7,5.2,5,0
19,평일,1,159,동묘앞,상행,2.6,7.8,10.3,16.2,13.2,14.4,14.8,19.8,20.4,21.5,23.8,25.9,29.8,53.8,27.1,20.2,22.6,22.8,18.6,0
20,평일,1,159,동묘앞,하행,5.1,13.9,40.4,61.1,37.2,25.3,19.5,25,20.5,23.2,21.6,24.2,22.8,24.1,11.4,8.6,7.2,7,4.4,0
21,주말,1,150,서울역,상행,2.3,10.2,8.6,16.6,20.1,24.8,30,31,31.3,26.4,24.7,21.7,19.9,16.2,12.3,10.3,11.7,10.2,6.2,0
22,주말,1,150,서울역,하행,3.3,5.9,5.9,9.5,13,16.8,16.5,23.1,25.7,30,31.6,34.9,34.7,29.2,24.4,23.2,22.4,16.2,9.6,0
23,주말,1,151,시청,상행,3,8.6,8.1,14.5,19.4,23.1,26.3,29.3,30.2,26.7,23.8,22.2,20.7,18.1,13.6,11.7,13.1,11.5,10,0
24,주말,1,151,시청,하행,2.6,5.8,6.4,8.6,12.6,15.3,15,22.7,23.9,29.2,31.9,31.6,33.7,26.3,22.4,20.5,18.6,13.5,7.3,0
25,주말,1,152,종각,상행,2.9,8,7.5,13,17,21,23.2,26.9,28.3,25.6,23.8,22.4,21.1,19,15.6,14.4,16.3,14.2,11.9,0
26,주말,1,152,종각,하행,2.8,6.4,7,9.5,13.8,16.5,17.7,23.9,24,30.4,31.1,30.8,32.7,24.4,19.4,16.8,16.4,11.9,7,0
27,주말,1,153,종로3가,상행,2,8.4,8.1,14.4,16.1,20.5,24.9,30,27.5,27.2,25.5,24.5,23.6,21,16.9,16,17.8,15.7,13,0
28,주말,1,153,종로3가,하행,2.9,6.8,8.2,10.9,15.9,18.6,18.8,25.6,24.6,30.9,30.8,29.1,31,22.8,16.1,13.2,11.8,8.6,5.2,0
29,주말,1,154,종로5가,상행,2,7.7,7.5,12.7,15.2,18.4,21.8,26.8,24.9,26.4,25.6,24,22.9,23.2,16.1,16.2,18.3,16.3,12.9,0
30,주말,1,154,종로5가,하행,3.8,7.4,9.2,12.5,19.3,22.2,22.6,31.7,31,33,33.9,31,32.4,21.5,16.5,11.6,9.8,6.8,4.2,0
31,주말,1,155,동대문,상행,2.7,7.5,7.5,12.5,14.6,17.6,21.2,25.6,26.3,26.8,25.8,25.4,23.6,24,16.2,16.4,18.9,16.5,13.2,0
32,주말,1,155,동대문,하행,4.2,7.4,10.2,13.6,20.4,22.8,21.5,33,30.6,31.7,30.8,28.4,29.2,19,13.6,9.6,8.1,5.5,3.9,0
33,주말,1,156,신설동,상행,2.8,6.7,6.4,12.5,13,14,15.3,21.5,23.4,23.8,26,20.4,27,20.5,15.6,17.1,16.4,18.8,11.6,0
34,주말,1,156,신설동,하행,5.2,9.6,10.4,15.6,19.9,24.4,21,33.4,24.7,31.3,26,24,25.1,16.5,11,8.8,6.6,5.1,3.6,0
35,주말,1,157,제기동,상행,2.8,6,6,11.5,11.6,11.6,13,16.6,19.3,20.1,22.8,19.2,25.1,21.4,15.1,16.9,16,17.2,10.5,0
36,주말,1,157,제기동,하행,4.8,9,10.7,15.5,19.4,24,21.3,33,24.5,29.7,24.4,22.7,23.5,15.3,10.4,8.4,6.7,4.6,3.6,0
37,주말,1,158,청량리,상행,2.5,3.9,4.6,9.9,8.6,9.4,10.1,14.4,16,16.4,19.2,18,20.7,18.8,13.8,15.3,13.7,15.7,9.6,0
38,주말,1,158,청량리,하행,4.8,8.8,10.5,15.5,17.5,21.1,21.1,27.3,23.5,23.8,20.4,19,21.9,14.2,9.7,7.5,6.6,4.3,3.8,0
39,주말,1,159,동묘앞,상행,2.8,7.2,6.8,11.7,12.8,14.8,16.1,22,24.1,24,22.2,23.8,24.4,21.4,15,15,17.6,14.8,12.4,0
40,주말,1,159,동묘앞,하행,4,7.7,10.2,14,21.2,24.2,23.1,34.7,29.4,35.4,31.2,29.7,27.6,18.6,13.3,9,7.4,5.2,4,0
41,평일,1,150,서울역,상행,3.6,18.1,43.8,75.9,54.9,34.4,30.9,32.5,30,25.5,24.7,24,29.8,41,24.8,16.4,16.3,15.4,9.6,5
42,평일,1,150,서울역,하행,5.8,12.1,29.7,31.6,21.9,19.9,19.4,25.2,27.3,31.4,39,51.6,66.4,95,41.8,35.7,32.2,32.7,14.4,4.2
43,평일,1,151,시청,상행,3.3,15,33.7,55.5,46.2,30.2,28.9,31.4,30,27,26,26.3,32.8,52.8,29,19.9,19.6,18.4,13.2,4.9
44,평일,1,151,시청,하행,4.5,11.8,27.7,31.3,23.3,19.3,18.4,23.6,26.5,30.8,38,43.7,61.2,89.8,36.4,31.4,29.8,26.2,12.8,3.6
45,평일,1,152,종각,상행,3.2,12.6,22.2,33.6,32.2,26.1,26.4,28.8,29.2,28.4,29,29.2,37.8,65.5,34.2,26,26.2,25,17.2,6.9
46,평일,1,152,종각,하행,4.9,12.6,34.6,46.6,30.3,21,19,23.9,26.6,29.9,35.3,41,53.6,66,28.4,24.8,23.8,21.4,10.6,1.6
47,평일,1,153,종로3가,상행,3.1,12.2,21.5,36.6,33,27.8,26,31.3,32,32.1,33.9,33.2,42.2,74.4,36.4,27.1,31,28.6,19,7.4
48,평일,1,153,종로3가,하행,5.8,14.4,43.5,66.6,42.6,24.4,20.8,24.3,26.4,28.8,32.8,36.9,43.4,48.4,22,18.2,16.2,14.2,7.2,0.8
49,평일,1,154,종로5가,상행,2.8,10.8,16.8,27.2,25.8,23.4,22.4,27.4,29.2,31.3,33.6,33.8,43.3,77.9,38.6,29.6,34,28.2,19.2,7.2
50,평일,1,154,종로5가,하행,6.8,15.6,48.2,73.2,48.1,30,24.2,31.1,29.5,32,35.4,38.2,44.9,45,21.8,17.4,15.1,12.7,7.9,0.8
51,평일,1,155,동대문,상행,3.9,10.6,16.4,26.3,23.6,21.7,22.8,26.6,29.9,32.6,33.6,35.6,44.8,78.4,38,29.8,34.2,28,19.7,7.6
52,평일,1,155,동대문,하행,6.6,16.9,52.6,78.4,50.5,31.8,24.4,30.6,29.2,27.9,31.4,33.4,37.7,36.2,17,13.6,12.2,10.5,7,0.8
53,평일,1,156,신설동,상행,3.6,10,11.8,19.6,22,18,21.8,22.3,26.5,27.4,31,29.9,46,67.7,36,25.1,30.6,29.2,17.1,6
54,평일,1,156,신설동,하행,10.1,24.2,49.6,68.3,44.5,30.5,21.3,27.8,26.6,25.3,27.6,33.4,31.4,30.6,14.3,11.4,10.2,8.5,6.6,0.6
55,평일,1,157,제기동,상행,4.1,8.4,10.3,17.5,18.4,14.6,17.3,18.2,22,25.2,26.8,28.4,43.1,68.2,36.5,24.7,29.4,27.6,16.2,5.3
56,평일,1,157,제기동,하행,9.8,21.8,48.2,65.4,40.5,31.1,20.2,26.9,25.2,24.4,26,31,27.2,25.9,12.6,10.4,9.2,7.8,6.8,0.6
57,평일,1,158,청량리,상행,3.8,5.4,8.6,14.4,14.4,11.8,14.3,15.8,18,21.8,23.2,27.6,36.6,62,33.1,22.8,25.7,25.4,15.8,3
58,평일,1,158,청량리,하행,9.6,22.6,50.1,62,39.4,30.6,18.6,22.5,24,18,21.9,26.7,24.7,22.6,11.6,9.3,9,7,6.8,0.2
59,평일,1,159,동묘앞,상행,3.4,10.6,14.2,23,20.2,19.3,20.4,23.9,26.8,28.1,30.8,33.4,41,70.4,35.9,27,30.3,26.5,18,4.5
60,평일,1,159,동묘앞,하행,6.5,17.6,54.6,76.4,48.4,31.8,24.6,30.6,28.8,28.4,30.6,34.6,34.4,34.4,16.4,12.9,11.2,9.6,6.8,0.8
61,주말,1,150,서울역,상행,3.6,15.5,13.4,25,31.9,35.8,48,48,46.8,43.2,40.8,34.3,37.8,26.4,18.7,15.3,18.8,18.4,12.1,0
62,주말,1,150,서울역,하행,4.2,9.9,10,14.9,20.6,24.8,25.6,33.2,39.8,46.5,50.3,55.8,56,45.8,40.4,40.3,35.3,27.2,16.6,0
63,주말,1,151,시청,상행,4.2,13,12.5,22,29.7,33.3,40.7,44.8,42.8,39.7,42.6,35.6,35.8,29.2,20.5,18.6,20.2,20.2,18.1,0
64,주말,1,151,시청,하행,4.1,9.8,10.5,12.8,19.5,22.2,23.2,30.8,38,43.8,51.3,49.8,52.9,43.9,37.9,36.2,29.8,23.5,13.7,0
65,주말,1,152,종각,상행,4.2,12,11.6,19.4,25.8,29.8,35.4,40.2,40.2,38.8,40.6,35,35.2,31.4,23.9,21.8,25.5,25,21.6,0
66,주말,1,152,종각,하행,4.1,10.6,10.9,14,21.3,23.8,26.1,34.8,38,46.1,49.4,46.5,50.6,40.4,33,26.5,25.6,20.5,13.1,0
67,주말,1,153,종로3가,상행,3.2,12.5,12.9,21,22.4,29,34.9,41.2,40.2,41.5,41.9,39.4,37.2,33.4,26.2,23.9,28.4,27.4,23.6,0
68,주말,1,153,종로3가,하행,4,10.8,13,16.4,24.8,27.6,28.6,36.8,39.2,46.4,48.1,42.8,47.1,38.2,27.5,21,19.2,14.6,9.3,0
69,주말,1,154,종로5가,상행,3.1,11.7,11.9,18.2,19.9,24.2,28.9,35.4,36.5,38,40.2,37.8,36.2,35,25.8,24.8,29.4,28.3,23.4,0
70,주말,1,154,종로5가,하행,5.2,12,14.4,19.2,29,35.5,35,46.2,47.1,49.6,51.9,44.4,48,36.6,26.3,17.7,16.2,11.1,7.5,0
71,주말,1,155,동대문,상행,4.3,11.4,12.2,18.4,19.8,23.5,27.9,31.9,39.3,38.3,38,40.5,37,35.4,26,25,30.5,27.6,25.6,0
72,주말,1,155,동대문,하행,5.8,12.2,15.8,20.6,30.8,36.4,35,46.4,45.4,46.3,45.8,39.8,44.8,29.6,20.6,13.8,12.6,8.7,7,0
73,주말,1,156,신설동,상행,4.2,10.6,10.3,17.4,18,18.3,21,25.2,36,32.3,37.7,32.1,38.6,29,24,25.2,26.2,30.5,20.8,0
74,주말,1,156,신설동,하행,7.4,16,15.8,22.4,29,35.9,32.2,46.4,35.9,42,39.5,34.9,36.6,25.4,16,12.2,10,7.6,5.5,0
75,주말,1,157,제기동,상행,4.2,9.4,9.7,16.3,15.7,15.2,17.3,20.8,28.3,28.6,32.9,30.1,36.6,29.6,23.4,25,24.5,30.2,18.8,0
76,주말,1,157,제기동,하행,6.9,15,15.4,22.6,27.4,34.2,30.4,47,35.6,38.2,36.8,33.2,34.6,23.2,14.8,11.4,9.4,7,5.4,0
77,주말,1,158,청량리,상행,3.8,5.2,7.6,13.9,12.1,12.1,13.4,18.7,22.5,23.1,28.7,26.6,31.3,26,20.3,23.2,21.5,27.2,17,0
78,주말,1,158,청량리,하행,6.8,14.6,15.2,22.8,25,30.8,28.7,40.3,33.8,31.4,32.2,27.7,32.4,20.8,14.2,9.8,8.8,6.5,5.7,0
79,주말,1,159,동묘앞,상행,4.2,11,11.1,16.5,17.6,19.8,22.5,28.2,34.2,33.4,32.8,37.4,35.6,30.9,23.2,22.4,28.6,23.9,22.7,0
80,주말,1,159,동묘앞,하행,6,12.6,16,21,31.4,36.8,35.8,48.8,43.8,50,44.7,41.9,40.8,28.8,19.5,12.6,11.2,8,6.4,0
81,평일,1,150,서울역,상행,4,18,47.7,77,55.3,35.8,31.4,34.3,31.8,26.6,26.6,25.7,32.1,42.2,26,17.5,17.6,17.1,10.7,5.6
82,평일,1,150,서울역,하행,5.8,12.4,30.7,30.6,22.3,19.4,19.6,25.9,27.9,32.6,40.7,53.8,69.5,95.2,43.6,37.4,33,35.7,16.9,2.9
83,평일,1,151,시청,상행,3.6,14.8,35.9,57.6,46.2,31.2,28.8,32.9,30.9,28,28,28.2,35.1,55.4,30,21.8,21.6,21,14.4,4.4
84,평일,1,151,시청,하행,4.6,12.4,29.2,31.5,24.8,19.6,19.3,25.2,27.6,32.8,40.2,46.8,63.4,91.1,38.2,33.2,31,28.6,14.8,2.2
85,평일,1,152,종각,상행,3.5,11.6,22.7,33.2,31.8,27,27.2,30,30.2,29.6,31.2,31.2,41.1,68.8,36.1,28,28.6,27.9,18.3,4.7
86,평일,1,152,종각,하행,5.1,13.1,36.2,45.7,31.8,21.8,20.4,25.5,27.6,31.4,37.4,43.2,55.1,67.2,29.6,25.8,24.5,23.2,12.6,0.9
87,평일,1,153,종로3가,상행,3.5,11.4,22.8,35.2,31.8,29.6,27.4,32.8,32.5,33.5,35.6,35.6,45.3,76.4,37.4,29.2,33,31.2,20.2,4.7
88,평일,1,153,종로3가,하행,6,15.2,46,67.1,45,25.2,22.2,26.1,27.6,30.1,35.4,38.6,43.8,47.6,22.2,18.4,16.5,15.8,9.2,0.8
89,평일,1,154,종로5가,상행,3.2,9.6,17.4,25.9,24.8,24.6,23.5,28.8,30.2,32.4,35.4,36.4,46.4,79.8,39.9,31.2,35.8,30.7,20.2,4.5
90,평일,1,154,종로5가,하행,7,16.6,50.6,72.8,50.2,31,25.2,32.6,31.1,34.2,37.1,40.2,44.5,45.4,21.7,17.6,15.5,14,10.2,1.2
91,평일,1,155,동대문,상행,4.3,9.4,16.6,25.6,22.8,23,23.6,27.6,32.2,31.4,35.1,38,48,80.1,39,31.2,35.8,30.6,21.5,5.7
92,평일,1,155,동대문,하행,6.8,18.1,54.4,78.8,53.8,32.8,25.2,31.4,30.4,29.5,33,34.9,37.2,35.6,17,13.6,12.8,11.8,9.4,1.1
93,평일,1,156,신설동,상행,4,9,12.2,19.9,21.6,19,22.7,23.3,27.4,27.6,32,32,48.4,69.4,36.2,25.8,31.6,31.6,18.5,4.8
94,평일,1,156,신설동,하행,10.6,26.1,51.2,68.6,48.3,30.4,22.2,28.4,27.2,26.6,28.8,33.6,32.3,30.3,14.4,11.6,10.8,9.4,8.4,0.6
95,평일,1,157,제기동,상행,4.5,7.6,10.6,18.1,17.9,15.4,17.6,19.1,22.5,25.1,27.7,30.6,45.6,69.6,37,25.4,30.5,30,17.6,4.2
96,평일,1,157,제기동,하행,10.2,23.3,49.8,65.4,43.6,30.4,20.8,27.2,25.8,25.8,27.5,31.4,28.3,25.5,12.8,10.7,9.9,8.8,9.1,0.6
97,평일,1,158,청량리,상행,4.6,6.2,9,14.8,13.8,12.2,14.2,16.6,18.2,21,23.8,28.9,37.5,62.5,33,23.1,26.1,27.4,17,2.4
98,평일,1,158,청량리,하행,10.2,22.5,54.2,60.6,42.6,29.6,18.9,22.5,24.6,19.2,23,26.8,25.8,22.5,11.6,9.6,9.7,8,9,0.2
99,평일,1,159,동묘앞,상행,3.6,9.6,14.4,22.6,20,20.5,21,24.8,27.6,28.5,31.8,35.7,43.6,72.1,36.4,28.4,31.4,29.2,19.6,3.7
100,평일,1,159,동묘앞,하행,6.6,18.9,56.2,77,52.3,32,25.5,31.4,30.2,30,32.2,35.4,34.4,34.2,16.4,13,11.8,10.6,8.6,0.7
101,주말,1,150,서울역,상행,2.5,11.4,11.6,20.2,26.6,34.7,37.7,41.2,38.8,34,35,31.4,29,23.2,19.8,16.8,19.4,15.6,10.6,0
102,주말,1,150,서울역,하행,3.2,7.7,7.7,12.2,18.2,23.2,23.8,31.9,34.6,41.2,41.2,45.1,45.6,36.6,33.8,34.2,31,23.7,13.8,2.3
103,주말,1,151,시청,상행,3.1,9.4,10.4,18,25.1,31.2,33.4,38.4,37.9,33.3,34.6,31.3,29,26,20.7,19,21.2,18,15.2,3.4
104,주말,1,151,시청,하행,3.3,8.6,9.1,11.5,19,22,22.8,32.2,33.9,40.3,42.6,41.3,43.7,34.1,29.2,30.1,25.6,18.5,10.3,1.7
105,주말,1,152,종각,상행,3.2,8.4,9.7,16.6,22.4,28.4,29.7,35.5,35.6,33,33.9,31.1,29.7,27.5,22.6,21.3,24.6,21.2,17.1,3.2
106,주말,1,152,종각,하행,3.4,8.7,9.2,12.3,20.2,23.1,25.3,33.6,34.4,40.4,42.4,39.7,42.6,30.2,26.1,23.9,23,16.2,9.8,0
107,주말,1,153,종로3가,상행,2.6,9,10.6,17.8,21,27.5,31.6,37.7,34.4,36.6,36.7,33.9,32.7,30.2,24.5,23.5,26.8,23.5,18.7,3.1
108,주말,1,153,종로3가,하행,3.3,8.8,10.8,14.4,22.2,26.4,26.7,35.5,36,40.4,41.5,37.8,40,28,22,20,18.7,12,8.1,0
109,주말,1,154,종로5가,상행,2.6,8.5,10,16.2,18.8,23.8,27,32.9,32.6,34.6,35.6,33.1,31.9,32.3,24.8,23.7,27.6,23.7,18.6,2.8
110,주말,1,154,종로5가,하행,4.2,9.4,11.6,16.6,27.2,31,31.9,43.4,41.9,44.6,45.4,39.1,42.2,28.1,21.5,17.7,16.4,10.5,6.9,0
111,주말,1,155,동대문,상행,3.3,8.5,9.9,16.2,18.2,22.4,25.9,31.7,35.2,33.1,34.4,35.9,31.9,32.6,24.6,23.8,28.2,24.8,19.9,5.2
112,주말,1,155,동대문,하행,4.7,9.3,12.8,17.5,28.8,31.2,31.1,43.8,39.6,41.9,40.6,35.5,37.2,24.9,17.7,15.4,14.3,8.9,6.6,0
113,주말,1,156,신설동,상행,3.4,7.7,8.2,15.1,15.5,16.2,18.5,25.7,30,29.8,34.7,28.2,34.4,26.8,23.2,24.5,23.9,26.7,15.9,7.9
114,주말,1,156,신설동,하행,6,12.5,12.3,19.2,26,32,29.2,42.3,32.2,37.8,34,29.4,32.8,20.6,14.6,14.4,11.9,8,5.8,0
115,주말,1,157,제기동,상행,3.5,6.8,7.8,14.1,13.6,13.7,15.2,20.7,25.3,25.9,30.7,26.6,32.6,27,22.7,24.8,23.4,25.3,14.8,7.2
116,주말,1,157,제기동,하행,5.4,11.1,12.6,19.2,24.1,30.8,28.8,41.1,31.3,35.2,31.8,27.8,31.2,18.8,13.9,13.7,11.3,7.4,5.7,0
117,주말,1,158,청량리,상행,3.3,4.9,6.1,12.2,10,10.5,10.9,16.5,21.2,21,26.6,24.8,27.3,23.3,19.8,21.9,19.9,23.4,13.4,5.8
118,주말,1,158,청량리,하행,5.3,10.8,12.4,18.8,22.6,27.8,28.4,35,30.3,29,27.6,24.2,30.4,16.9,13.4,12.4,10.7,6.9,6.1,0
119,주말,1,159,동묘앞,상행,3.2,8.1,8.8,14.7,15.3,18.2,19.8,27.3,30.1,30.5,30.1,33.6,31.3,28.2,22.7,21.8,26.2,21.4,17.4,4.4
120,주말,1,159,동묘앞,하행,4.9,9.9,12.6,17.8,29.4,31.9,32.4,46.1,38.6,44.4,40.2,36.2,36.2,24.5,17.4,14.5,13.5,8,6.1,0
121,평일,1,150,서울역,상행,4.1,19.4,50.4,80,62.6,39.6,32,34.7,31.7,27.2,26.2,25.7,31.2,44.5,26.4,19,16.6,18.2,14.1,4.2
122,평일,1,150,서울역,하행,5.6,13.2,30.4,31.2,24.6,19.6,20.8,27.1,28.7,33.6,51.6,56.3,70.4,96.2,44.4,38.2,39.6,35,17.2,2.8
123,평일,1,151,시청,상행,4,15.1,38.8,59.3,50.9,36.1,31.2,32.9,30.4,27.4,28,28,35.6,59,29.8,22.8,20.8,21.6,16.8,4.6
124,평일,1,151,시청,하행,4.6,13.8,30.1,31.6,26.6,21.2,20.8,26,28.1,32.8,48.8,47.8,63.9,92.2,39.4,33.8,34.6,29.8,15,2.2
125,평일,1,152,종각,상행,3.9,11.1,24.8,34.1,35.8,31.6,29.8,30.2,29.8,29.4,31,31.1,41.2,76.4,36.1,30.6,28.6,28.3,21.8,5
126,평일,1,152,종각,하행,5,14.5,37.8,46.9,33,22.8,21.5,26.8,28.2,31.6,45.5,43.6,56,67.9,31.2,27.2,28.3,24.7,12.4,2
127,평일,1,153,종로3가,상행,3.4,11.9,25.2,37.1,35.8,34,30.3,33.2,32.2,32.6,35.8,35,45.2,81.2,39.2,32.2,33.4,31.4,23.8,5
128,평일,1,153,종로3가,하행,5.8,16.7,48.2,69.3,46.4,26.9,23.4,27,28,30.8,41.3,39.8,44.7,48.1,23.5,19.6,19,17.8,9,1.8
129,평일,1,154,종로5가,상행,3.2,10.1,19.4,26.6,29.2,27.7,26.8,29,30.5,31.7,35,35.9,46.4,83.7,40.9,33.6,36.7,31,23.9,8
130,평일,1,154,종로5가,하행,6.5,18.7,51.8,75.1,51.2,31.8,27,33.9,32,34.6,46.9,39.3,46.6,45.8,23.5,18.9,18.2,16.2,9.6,2.4
131,평일,1,155,동대문,상행,4.3,10,18.3,27,27.4,26.5,27,27.6,32.7,30.4,35.6,36.6,47.1,84.1,41.2,33.4,36.3,30.4,26.3,8
132,평일,1,155,동대문,하행,6.8,19.8,56.8,81.6,54.8,33.4,26.4,32.1,31.4,29.2,39.6,35.2,39.2,36,18.4,15.2,14.8,13.4,8.9,2.2
133,평일,1,156,신설동,상행,4.1,9.4,12.1,21.4,24.7,21.6,22.6,22.8,28.2,26.3,31.5,34.1,47,72.6,40.6,28.2,31.4,27,22.5,6.6
134,평일,1,156,신설동,하행,10.4,26.6,52.8,71.7,45.2,30.5,25.3,29,27,26.6,33,34.2,34,31,15.3,13.6,12.2,10.6,7.6,1.2
135,평일,1,157,제기동,상행,4.5,8,10.8,19.3,20.8,17.4,19,18.3,23.5,23.2,26.6,32.3,46,72.4,39.4,27.6,30.3,25.8,22.4,6
136,평일,1,157,제기동,하행,10.2,24,52,68.6,43,30.2,22.9,27.9,25.4,25.8,31.6,29.6,30.2,27.9,13.6,12.6,11.1,9.7,7.6,1.2
137,평일,1,158,청량리,상행,4.6,6.2,9.4,16.2,14.4,15.5,15.6,14.7,20,19.4,24,29.8,38.7,61.8,37.8,25.6,25.4,22.8,19.8,4.5
138,평일,1,158,청량리,하행,10.2,23,56.3,63.5,41.8,29.8,20.8,22.7,23.2,20,28.4,25.7,26.4,23.3,12.4,11.2,10.9,9,7.4,1.1
139,평일,1,159,동묘앞,상행,3.8,10,15.4,24.6,23,23.4,24,23.5,28.8,27,30.8,36.4,42.8,75.1,37.4,30,34.6,27.4,22.1,7.4
140,평일,1,159,동묘앞,하행,7.1,20.6,56.6,80.2,50,33.1,26.6,32,31.4,30.2,38.3,33.4,38,34.8,17.9,14.7,13.8,11.9,8.1,1.2
141,주말,1,150,서울역,상행,3.2,11.8,11,19.2,31.9,40.1,42,42.8,43.2,38.8,35.7,31.8,28.4,22.4,20.4,17.8,17.4,15.9,13.8,4
142,주말,1,150,서울역,하행,3,7.3,8.2,14.6,18.5,25.8,24.5,30.7,34.7,42.9,44.9,45.5,44,41,36.8,34.4,32.6,25.5,16.4,2.9
143,주말,1,151,시청,상행,3,11,10.3,16.6,30.1,35.2,36.8,41.1,41,38.7,34.4,31.9,28.9,24,22,19.7,19.2,17.8,19.4,4.7
144,주말,1,151,시청,하행,3.2,8.2,9.1,14,19.6,24.1,23.2,29.5,33.4,42.5,42.7,42.6,41.8,36.4,35.5,29,27.2,20.5,13.4,2.2
145,주말,1,152,종각,상행,3,10.4,8.9,14.6,26.6,31.9,32.9,37.1,38.4,37.9,33.4,32.9,30,26.2,23.8,23.2,22.5,20.6,22,4.8
146,주말,1,152,종각,하행,3.4,8.4,9.5,15,20.8,26,24.9,30.4,33.4,41.9,43.5,40.4,39.7,34.5,31.8,25.4,24.2,18,12,2.2
147,주말,1,153,종로3가,상행,2,11.1,9.6,14.7,24.1,30.6,34,39.6,37,40.7,36.2,35.1,33.2,30.3,26.9,26.5,25.5,24.4,27,4.8
148,주말,1,153,종로3가,하행,3.3,8.4,11.1,16.6,23.8,28.2,27.5,32.5,34.8,41.7,42.6,38.6,37,30.6,26.2,21.1,19.4,14.2,9.8,2.1
149,주말,1,154,종로5가,상행,2,10.4,8.8,13.1,21.1,26.6,29.1,34.3,33.6,39.7,35.6,34.4,33.3,31.8,26.5,27.6,26.6,24.9,27,4.6
150,주말,1,154,종로5가,하행,4.3,8.8,12.4,19.2,28.8,33.3,32.3,41.8,41.1,48,47,41.1,39.5,29.2,25.4,18.5,16.2,10.8,8.8,0
151,주말,1,155,동대문,상행,3.1,9.8,8.7,12.5,19.8,23.8,28,33.8,35.4,38.9,34.1,35.6,34.2,32.4,26.2,27.4,27.8,24.7,26.6,4.4
152,주말,1,155,동대문,하행,4.8,9.4,13,20.1,30.1,34,32.6,41.6,41.5,43.5,43.2,37.8,35.6,25.8,21.4,15.3,13.8,9.3,8.2,0
153,주말,1,156,신설동,상행,3.9,8.3,7.2,10.9,17.1,17.9,20.2,25.9,28.2,33.3,33.8,29.6,35.7,29.6,25.4,25.2,23.8,27.5,20.3,9.1
